date,home_team,away_team,home_score,away_score,tournament,city,country,id,home_result,away_result
2000-01-31,Faroe Islands,Finland,0.0,1.0,Nordic Championship,Cartagena,Spain,22054,loss,win
2000-01-31,Ghana,Cote d'Ivoire,0.0,2.0,African Cup of Nations,Accra,Ghana,22055,loss,win
2000-01-31,Iceland,Norway,0.0,0.0,Nordic Championship,Cartagena,Spain,22056,draw,draw
2000-01-31,Kuwait,Syria,4.0,0.0,Friendly,Kuwait City,Kuwait,22057,win,loss
2000-02-01,British Virgin Islands,St Lucia,2.0,3.0,Friendly,Road Town,British Virgin Islands,22058,loss,win
2000-02-01,Egypt,Burkina Faso,4.0,2.0,African Cup of Nations,Kano,Nigeria,22059,win,loss
2000-02-01,Zambia,Senegal,2.0,2.0,African Cup of Nations,Lagos,Nigeria,22060,draw,draw
2000-02-02,Armenia,Moldova,2.0,1.0,Cyprus International Tournament,Larnaca,Cyprus,22061,win,loss
2000-02-02,Congo DR,Gabon,0.0,0.0,African Cup of Nations,Accra,Ghana,22062,draw,draw
2000-02-02,Costa Rica,Chile,1.0,0.0,Friendly,San JosÃ©,Costa Rica,22063,win,loss
2000-02-02,Cyprus,Lithuania,2.0,1.0,Cyprus International Tournament,Limassol,Cyprus,22064,win,loss
2000-02-02,Finland,Iceland,0.0,1.0,Nordic Championship,Cartagena,Spain,22065,loss,win
2000-02-02,Romania,Latvia,2.0,0.0,Cyprus International Tournament,Paphos,Cyprus,22066,win,loss
2000-02-02,South Africa,Algeria,1.0,1.0,African Cup of Nations,Kumasi,Ghana,22067,draw,draw
2000-02-02,St Kitts and Nevis,St Lucia,0.0,1.0,Friendly,Basseterre,St Kitts and Nevis,22068,loss,win
2000-02-03,Nigeria,Morocco,2.0,0.0,African Cup of Nations,Lagos,Nigeria,22069,win,loss
2000-02-03,Tunisia,Congo,1.0,0.0,African Cup of Nations,Kano,Nigeria,22070,win,loss
2000-02-04,Cyprus,Armenia,3.0,2.0,Cyprus International Tournament,Nicosia,Cyprus,22071,win,loss
2000-02-04,Faroe Islands,Iceland,2.0,3.0,Nordic Championship,Cartagena,Spain,22072,loss,win
2000-02-04,Kuwait,IR Iran,1.0,1.0,Friendly,Kuwait City,Kuwait,22073,draw,draw
2000-02-04,Moldova,Lithuania,2.0,1.0,Cyprus International Tournament,Larnaca,Cyprus,22074,win,loss
2000-02-04,Norway,Sweden,1.0,1.0,Nordic Championship,Cartagena,Spain,22075,draw,draw
2000-02-04,Romania,Georgia,1.0,1.0,Cyprus International Tournament,Larnaca,Cyprus,22076,draw,draw
2000-02-05,Guatemala,Chile,2.0,1.0,Friendly,Guatemala,Guatemala,22077,win,loss
2000-02-05,Japan,Mexico,0.0,1.0,Lunar New Year Cup,So Kon Po,"Hong Kong, China",22078,loss,win
2000-02-06,Albania,Andorra,3.0,0.0,Malta International Tournament,Attard,Malta,22079,win,loss
2000-02-06,Cameroon,Algeria,2.0,1.0,African Cup of Nations,Accra,Ghana,22080,win,loss
2000-02-06,Cayman Islands,Jamaica,0.0,0.0,Friendly,George Town,Cayman Islands,22081,draw,draw
2000-02-06,Cyprus,Romania,3.0,2.0,Cyprus International Tournament,Nicosia,Cyprus,22082,win,loss
2000-02-06,Georgia,Armenia,2.0,1.0,Cyprus International Tournament,Limassol,Cyprus,22083,win,loss
2000-02-06,Ghana,South Africa,0.0,1.0,African Cup of Nations,Kumasi,Ghana,22084,loss,win
2000-02-06,Latvia,Lithuania,1.0,2.0,Cyprus International Tournament,Larnaca,Cyprus,22085,loss,win
2000-02-06,Malta,Azerbaijan,3.0,0.0,Malta International Tournament,Attard,Malta,22086,win,loss
2000-02-07,Egypt,Tunisia,0.0,1.0,African Cup of Nations,Kano,Nigeria,22087,loss,win
2000-02-07,Nigeria,Senegal,2.0,1.0,African Cup of Nations,Lagos,Nigeria,22088,win,loss
2000-02-07,Singapore,Malaysia,3.0,1.0,Friendly,Singapore,Singapore,22089,win,loss
2000-02-08,Albania,Azerbaijan,1.0,0.0,Malta International Tournament,Attard,Malta,22090,win,loss
2000-02-08,Malta,Andorra,1.0,1.0,Malta International Tournament,Attard,Malta,22091,draw,draw
2000-02-08,Mexico,Czechia,1.0,2.0,Lunar New Year Cup,So Kon Po,"Hong Kong, China",22092,loss,win
2000-02-08,Syria,Korea DPR,5.0,1.0,Friendly,Damascus,Syria,22093,win,loss
2000-02-09,Bulgaria,Slovakia,1.0,0.0,Friendly,ValparaÃ­so,Chile,22094,win,loss
2000-02-09,Cayman Islands,Jamaica,0.0,1.0,Friendly,George Town,Cayman Islands,22095,loss,win
2000-02-09,Chile,Australia,2.0,1.0,Friendly,ValparaÃ­so,Chile,22096,win,loss
2000-02-09,Honduras,El Salvador,5.0,1.0,Friendly,San Pedro Sula,Honduras,22097,win,loss
2000-02-10,Andorra,Azerbaijan,0.0,0.0,Malta International Tournament,Attard,Malta,22098,draw,draw
2000-02-10,Cameroon,Tunisia,3.0,0.0,African Cup of Nations,Accra,Ghana,22099,win,loss
2000-02-10,"Hong Kong, China",Singapore,0.0,0.0,Friendly,Victoria,"Hong Kong, China",22100,draw,draw
2000-02-10,Kuwait,Turkmenistan,6.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,22101,win,loss
2000-02-10,Malta,Albania,0.0,1.0,Malta International Tournament,Attard,Malta,22102,loss,win
2000-02-10,Nepal,Yemen,0.0,3.0,AFC Asian Cup qualification,Kuwait City,Kuwait,22103,loss,win
2000-02-10,Nigeria,South Africa,2.0,0.0,African Cup of Nations,Lagos,Nigeria,22104,win,loss
2000-02-12,Australia,Slovakia,0.0,0.0,Friendly,ValparaÃ­so,Chile,22105,draw,draw
2000-02-12,Chile,Bulgaria,3.0,2.0,Friendly,ValparaÃ­so,Chile,22106,win,loss
2000-02-12,Colombia,Jamaica,1.0,0.0,Gold Cup,Miami,USA,22107,win,loss
2000-02-12,Nepal,Bhutan,3.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,22108,win,loss
2000-02-12,South Africa,Tunisia,2.0,2.0,African Cup of Nations,Accra,Ghana,22109,draw,draw
2000-02-12,USA,Haiti,3.0,0.0,Gold Cup,Miami,USA,22110,win,loss
2000-02-12,Yemen,Turkmenistan,0.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,22111,loss,win
2000-02-13,Costa Rica,Canada,2.0,2.0,Gold Cup,San Diego,USA,22112,draw,draw
2000-02-13,Dominican Republic,British Virgin Islands,1.0,0.0,Friendly,Santo Domingo,Dominican Republic,22113,win,loss
2000-02-13,Macau,Brunei Darussalam,1.0,0.0,AFC Asian Cup qualification,Macau,Macau,22114,win,loss
2000-02-13,Mexico,Trinidad and Tobago,4.0,0.0,Gold Cup,San Diego,USA,22115,win,loss
2000-02-13,Nigeria,Cameroon,2.0,2.0,African Cup of Nations,Lagos,Nigeria,22116,draw,draw
2000-02-13,Singapore,Japan,0.0,3.0,AFC Asian Cup qualification,Macau,Macau,22117,loss,win
2000-02-13,Syria,Korea DPR,0.0,0.0,Friendly,Damascus,Syria,22118,draw,draw
2000-02-14,Haiti,Peru,1.0,1.0,Gold Cup,Miami,USA,22119,draw,draw
2000-02-14,Jamaica,Honduras,0.0,2.0,Gold Cup,Miami,USA,22120,loss,win
2000-02-14,Kuwait,Bhutan,20.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,22121,win,loss
2000-02-14,Turkmenistan,Nepal,5.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,22122,win,loss
2000-02-15,Australia,Bulgaria,1.0,1.0,Friendly,ValparaÃ­so,Chile,22123,draw,draw
2000-02-15,Canada,Korea Republic,0.0,0.0,Gold Cup,Los Angeles,USA,22124,draw,draw
2000-02-15,Chile,Slovakia,0.0,2.0,Friendly,ValparaÃ­so,Chile,22125,loss,win
2000-02-15,Malaysia,Maldives,2.0,0.0,Friendly,Kuala Lumpur,Malaysia,22126,win,loss
2000-02-15,Trinidad and Tobago,Guatemala,4.0,2.0,Gold Cup,Los Angeles,USA,22127,win,loss
2000-02-16,Bhutan,Turkmenistan,0.0,8.0,AFC Asian Cup qualification,Kuwait City,Kuwait,22128,loss,win
2000-02-16,Honduras,Colombia,2.0,0.0,Gold Cup,Miami,USA,22129,win,loss
2000-02-16,Japan,Brunei Darussalam,9.0,0.0,AFC Asian Cup qualification,Macau,Macau,22130,win,loss
2000-02-16,Kuwait,Yemen,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,22131,win,loss
2000-02-16,Lebanon,Korea DPR,1.0,0.0,Friendly,Beirut,Lebanon,22132,win,loss
2000-02-16,Macau,Singapore,0.0,1.0,AFC Asian Cup qualification,Macau,Macau,22133,loss,win
2000-02-16,Panama,El Salvador,4.0,1.0,Friendly,Panama City,Panama,22134,win,loss
2000-02-16,USA,Peru,1.0,0.0,Gold Cup,Miami,USA,22135,win,loss
2000-02-17,Barbados,St Kitts and Nevis,1.0,0.0,Friendly,Bridgetown,Barbados,22136,win,loss
2000-02-17,Korea Republic,Costa Rica,2.0,2.0,Gold Cup,Los Angeles,USA,22137,draw,draw
2000-02-17,Malaysia,Maldives,3.0,0.0,Friendly,Kuala Lumpur,Malaysia,22138,win,loss
2000-02-17,Mexico,Guatemala,1.0,1.0,Gold Cup,Los Angeles,USA,22139,draw,draw
2000-02-18,Kuwait,Nepal,5.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,22140,win,loss
2000-02-18,Yemen,Bhutan,11.0,2.0,AFC Asian Cup qualification,Kuwait City,Kuwait,22141,win,loss
2000-02-19,Dominica,Antigua and Barbuda,2.0,0.0,Friendly,Roseau,Dominica,22142,win,loss
2000-02-19,Honduras,Peru,3.0,5.0,Gold Cup,Miami,USA,22143,loss,win
2000-02-19,Oman,Switzerland,1.0,4.0,Friendly,Muscat,Oman,22144,loss,win
2000-02-19,United Arab Emirates,Slovenia,1.0,1.0,Friendly,Muscat,Oman,22145,draw,draw
2000-02-19,USA,Colombia,2.0,2.0,Gold Cup,Miami,USA,22146,draw,draw
2000-02-20,Costa Rica,Trinidad and Tobago,1.0,2.0,Gold Cup,San Diego,USA,22147,loss,win
2000-02-20,Lesotho,Eswatini,1.0,0.0,Friendly,Maseru,Lesotho,22148,win,loss
2000-02-20,Macau,Japan,0.0,3.0,AFC Asian Cup qualification,Macau,Macau,22149,loss,win
2000-02-20,Mexico,Canada,1.0,2.0,Gold Cup,San Diego,USA,22150,loss,win
2000-02-20,Singapore,Brunei Darussalam,1.0,0.0,AFC Asian Cup qualification,Macau,Macau,22151,win,loss
2000-02-20,Thailand,Finland,0.0,0.0,King's Cup,Bangkok,Thailand,22152,draw,draw
2000-02-21,Oman,United Arab Emirates,0.0,1.0,Friendly,Muscat,Oman,22153,loss,win
2000-02-23,Belgium,Portugal,1.0,1.0,Friendly,Charleroi,Belgium,22154,draw,draw
2000-02-23,Colombia,Peru,2.0,1.0,Gold Cup,San Diego,USA,22155,win,loss
2000-02-23,Croatia,Spain,0.0,0.0,Friendly,Split,Croatia,22156,draw,draw
2000-02-23,England,Argentina,0.0,0.0,Friendly,London,England,22157,draw,draw
2000-02-23,Estonia,Finland,2.0,4.0,King's Cup,Bangkok,Thailand,22158,loss,win
2000-02-23,France,Poland,1.0,0.0,Friendly,Saint-Denis,France,22159,win,loss
2000-02-23,Greece,Austria,4.0,1.0,Friendly,KalamÃ¡ta,Greece,22160,win,loss
2000-02-23,Hungary,Australia,0.0,3.0,Friendly,Budapest,Hungary,22161,loss,win
2000-02-23,Republic of Ireland,Czechia,3.0,2.0,Friendly,Dublin,Republic of Ireland,22162,win,loss
2000-02-23,Israel,Russia,4.0,1.0,Friendly,Haifa,Israel,22163,win,loss
2000-02-23,Italy,Sweden,1.0,0.0,Friendly,Palermo,Italy,22164,win,loss
2000-02-23,Lebanon,Jordan,1.0,1.0,Friendly,Tripoli,Lebanon,22165,draw,draw
2000-02-23,Luxembourg,Northern Ireland,1.0,3.0,Friendly,Luxembourg,Luxembourg,22166,loss,win
2000-02-23,North Macedonia,Serbia,1.0,2.0,Friendly,Skopje,North Macedonia,22167,loss,win
2000-02-23,Netherlands,Germany,2.0,1.0,Friendly,Amsterdam,Netherlands,22168,win,loss
2000-02-23,Oman,Slovenia,0.0,4.0,Friendly,Muscat,Oman,22169,loss,win
2000-02-23,Qatar,Wales,0.0,1.0,Friendly,Doha,Qatar,22170,loss,win
2000-02-23,Thailand,Brazil,0.0,7.0,King's Cup,Bangkok,Thailand,22171,loss,win
2000-02-23,Turkiye,Norway,0.0,2.0,Friendly,Istanbul,Turkiye,22172,loss,win
2000-02-23,United Arab Emirates,Switzerland,1.0,0.0,Friendly,Muscat,Oman,22173,win,loss
2000-02-24,Trinidad and Tobago,Canada,0.0,1.0,Gold Cup,Los Angeles,USA,22174,loss,win
2000-02-25,British Virgin Islands,Anguilla,3.0,4.0,Friendly,Road Town,British Virgin Islands,22175,loss,win
2000-02-25,Thailand,Estonia,2.0,1.0,King's Cup,Bangkok,Thailand,22176,win,loss
2000-02-27,Botswana,Lesotho,1.0,0.0,Friendly,Gaborone,Botswana,22177,win,loss
2000-02-27,British Virgin Islands,Anguilla,5.0,0.0,Friendly,Road Town,British Virgin Islands,22178,win,loss
2000-02-27,Canada,Colombia,2.0,0.0,Gold Cup,Los Angeles,USA,22179,win,loss
2000-02-27,Thailand,Finland,5.0,1.0,King's Cup,Bangkok,Thailand,22180,win,loss
2000-02-29,Barbados,Antigua and Barbuda,2.0,2.0,Friendly,Bridgetown,Barbados,22181,draw,draw
2000-02-29,El Salvador,Panama,3.0,1.0,Friendly,San Salvador,El Salvador,22182,win,loss
2000-02-29,Uzbekistan,Mongolia,8.0,1.0,Friendly,Tashkent,Uzbekistan,22183,win,loss
2000-03-01,Zambia,Lesotho,2.0,0.0,Friendly,Lusaka,Zambia,22184,win,loss
2000-03-04,Honduras,Nicaragua,3.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,22185,win,loss
2000-03-04,Trinidad and Tobago,Curcao,5.0,0.0,FIFA World Cup qualification,Macoya,Trinidad and Tobago,22186,win,loss
2000-03-05,Anguilla,Bahamas,1.0,3.0,FIFA World Cup qualification,The Valley,Anguilla,22187,loss,win
2000-03-05,Barbados,Grenada,2.0,2.0,FIFA World Cup qualification,Bridgetown,Barbados,22188,draw,draw
2000-03-05,Bolivia,Haiti,9.0,2.0,Friendly,La Paz,Bolivia,22189,win,loss
2000-03-05,British Virgin Islands,Bermuda,1.0,5.0,FIFA World Cup qualification,Road Town,British Virgin Islands,22190,loss,win
2000-03-05,Cuba,Cayman Islands,4.0,0.0,FIFA World Cup qualification,Havana,Cuba,22191,win,loss
2000-03-05,Dominican Republic,Montserrat,3.0,0.0,FIFA World Cup qualification,San Cristobal,Dominican Republic,22192,win,loss
2000-03-05,El Salvador,Belize,5.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,22193,win,loss
2000-03-05,Ethiopia,Sudan,1.0,0.0,Friendly,Addis Ababa,Ethiopia,22194,win,loss
2000-03-05,St Lucia,Suriname,1.0,0.0,FIFA World Cup qualification,Castries,St Lucia,22195,win,loss
2000-03-05,St Vincent and the Grenadines,US Virgin Islands,9.0,0.0,FIFA World Cup qualification,Kingstown,St Vincent and the Grenadines,22196,win,loss
2000-03-05,Zimbabwe,Lesotho,2.0,1.0,COSAFA Cup,Harare,Zimbabwe,22197,win,loss
2000-03-06,Syria,Jordan,0.0,0.0,Friendly,Damascus,Syria,22198,draw,draw
2000-03-08,Ecuador,Honduras,1.0,3.0,Friendly,Quito,Ecuador,22199,loss,win
2000-03-08,Jordan,Lebanon,1.0,1.0,Friendly,Amman,Jordan,22200,draw,draw
2000-03-09,Cuba,Nicaragua,4.0,0.0,Friendly,Havana,Cuba,22201,win,loss
2000-03-10,Qatar,Sudan,3.0,0.0,Friendly,Doha,Qatar,22202,win,loss
2000-03-11,Aruba,Puerto Rico,4.0,2.0,FIFA World Cup qualification,Oranjestad,Aruba,22203,win,loss
2000-03-11,Haiti,Dominica,4.0,0.0,FIFA World Cup qualification,Port-au-Prince,Haiti,22204,win,loss
2000-03-11,Jordan,Bosnia and Herzegovina,0.0,0.0,Friendly,Zarqa,Jordan,22205,draw,draw
2000-03-12,USA,Tunisia,1.0,1.0,Friendly,Birmingham,USA,22206,draw,draw
2000-03-12,Zambia,Malawi,1.0,1.0,Friendly,Kitwe,Zambia,22207,draw,draw
2000-03-13,Jordan,Syria,0.0,0.0,Friendly,Amman,Jordan,22208,draw,draw
2000-03-13,Zambia,Malawi,0.0,1.0,Friendly,Lusaka,Zambia,22209,loss,win
2000-03-15,Japan,China PR,0.0,0.0,Friendly,Kobe,Japan,22210,draw,draw
2000-03-15,Jordan,Bosnia and Herzegovina,1.0,2.0,Friendly,Zarqa,Jordan,22211,loss,win
2000-03-16,Venezuela,Bolivia,0.0,0.0,Friendly,Maracaibo,Venezuela,22212,draw,draw
2000-03-17,Jordan,Syria,0.0,0.0,Friendly,Amman,Jordan,22213,draw,draw
2000-03-18,Curcao,Trinidad and Tobago,1.0,1.0,FIFA World Cup qualification,Willemstad,Netherlands,22214,draw,draw
2000-03-18,Grenada,Barbados,2.0,3.0,FIFA World Cup qualification,St. George's,Grenada,22215,loss,win
2000-03-18,Puerto Rico,Aruba,2.0,2.0,FIFA World Cup qualification,San Juan,Puerto Rico,22216,draw,draw
2000-03-18,St Kitts and Nevis,Turks and Caicos Islands,8.0,0.0,FIFA World Cup qualification,Basseterre,St Kitts and Nevis,22217,win,loss
2000-03-19,Bahamas,Anguilla,2.0,1.0,FIFA World Cup qualification,Nassau,Bahamas,22218,win,loss
2000-03-19,Belize,Guatemala,1.0,2.0,FIFA World Cup qualification,San Pedro Sula,Honduras,22219,loss,win
2000-03-19,Bermuda,British Virgin Islands,9.0,0.0,FIFA World Cup qualification,Hamilton,Bermuda,22220,win,loss
2000-03-19,Botswana,Eswatini,3.0,0.0,Friendly,Gaborone,Botswana,22221,win,loss
2000-03-19,Cayman Islands,Cuba,0.0,0.0,FIFA World Cup qualification,George Town,Cayman Islands,22222,draw,draw
2000-03-19,Dominica,Haiti,1.0,3.0,FIFA World Cup qualification,Roseau,Dominica,22223,loss,win
2000-03-19,Montserrat,Dominican Republic,1.0,3.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,22224,loss,win
2000-03-19,Nicaragua,Panama,0.0,2.0,FIFA World Cup qualification,Diriamba,Nicaragua,22225,loss,win
2000-03-19,Suriname,St Lucia,1.0,0.0,FIFA World Cup qualification,Paramaribo,Suriname,22226,win,loss
2000-03-19,US Virgin Islands,St Vincent and the Grenadines,1.0,5.0,FIFA World Cup qualification,Frederiksted,US Virgin Islands,22227,loss,win
2000-03-20,Bahrain,Kazakhstan,0.0,1.0,Friendly,Manama,Bahrain,22228,loss,win
2000-03-21,Namibia,Zimbabwe,2.0,1.0,Friendly,Windhoek,Namibia,22229,win,loss
2000-03-21,St Kitts and Nevis,Turks and Caicos Islands,6.0,0.0,FIFA World Cup qualification,Basseterre,St Kitts and Nevis,22230,win,loss
2000-03-22,Bahrain,Qatar,1.0,0.0,Friendly,Manama,Bahrain,22231,win,loss
2000-03-22,Chile,Honduras,5.0,2.0,Friendly,Santiago,Chile,22232,win,loss
2000-03-22,Cyprus,IR Iran,0.0,0.0,Friendly,Nicosia,Cyprus,22233,draw,draw
2000-03-24,The Gambia,Mauritania,0.0,0.0,Friendly,Banjul,The Gambia,22234,draw,draw
2000-03-25,Bahrain,Jordan,1.0,1.0,Friendly,Manama,Bahrain,22235,draw,draw
2000-03-25,Malaysia,Chinese Taipei,3.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,22236,win,loss
2000-03-25,Tanzania,Malawi,1.0,1.0,Friendly,Morogoro,Tanzania,22237,draw,draw
2000-03-25,Thailand,Korea DPR,0.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,22238,draw,draw
2000-03-25,Zambia,Botswana,3.0,0.0,COSAFA Cup,Lusaka,Zambia,22239,win,loss
2000-03-26,Tanzania,Malawi,4.0,3.0,Friendly,Dar es Salaam,Tanzania,22240,win,loss
2000-03-27,Malaysia,Korea DPR,1.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,22241,draw,draw
2000-03-27,Thailand,Chinese Taipei,2.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,22242,win,loss
2000-03-28,Colombia,Brazil,0.0,0.0,FIFA World Cup qualification,BogotÃ¡,Colombia,22243,draw,draw
2000-03-28,El Salvador,Haiti,3.0,1.0,Friendly,San Salvador,El Salvador,22244,win,loss
2000-03-28,Malta,Northern Ireland,0.0,3.0,Friendly,Attard,Malta,22245,loss,win
2000-03-28,Serbia,China PR,1.0,0.0,Friendly,Belgrade,Serbia,22246,win,loss
2000-03-29,Argentina,Chile,4.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,22247,win,loss
2000-03-29,Austria,Sweden,1.0,1.0,Friendly,Graz,Austria,22248,draw,draw
2000-03-29,Belgium,Netherlands,2.0,2.0,Friendly,Brussels,Belgium,22249,draw,draw
2000-03-29,Bosnia and Herzegovina,North Macedonia,1.0,0.0,Friendly,Zenica,Bosnia and Herzegovina,22250,win,loss
2000-03-29,Bulgaria,Belarus,4.0,1.0,Friendly,Sofia,Bulgaria,22251,win,loss
2000-03-29,Croatia,Germany,1.0,1.0,Friendly,Zagreb,Croatia,22252,draw,draw
2000-03-29,Czechia,Australia,3.0,1.0,Friendly,Teplice,Czechia,22253,win,loss
2000-03-29,Ecuador,Venezuela,2.0,0.0,FIFA World Cup qualification,Quito,Ecuador,22254,win,loss
2000-03-29,Greece,Romania,2.0,0.0,Friendly,Athens,Greece,22255,win,loss
2000-03-29,Hungary,Poland,0.0,0.0,Friendly,Debrecen,Hungary,22256,draw,draw
2000-03-29,Israel,Georgia,1.0,1.0,Friendly,Ashkelon,Israel,22257,draw,draw
2000-03-29,Malaysia,Thailand,3.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,22258,win,loss
2000-03-29,Peru,Paraguay,2.0,0.0,FIFA World Cup qualification,Lima,Peru,22259,win,loss
2000-03-29,Portugal,Denmark,2.0,1.0,Friendly,Leiria,Portugal,22260,win,loss
2000-03-29,Scotland,France,0.0,2.0,Friendly,Glasgow,Scotland,22261,loss,win
2000-03-29,Spain,Italy,2.0,0.0,Friendly,Barcelona,Spain,22262,win,loss
2000-03-29,Switzerland,Norway,2.0,2.0,Friendly,Lugano,Switzerland,22263,draw,draw
2000-03-29,Uruguay,Bolivia,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,22264,win,loss
2000-03-29,Wales,Finland,1.0,2.0,Friendly,Cardiff,Wales,22265,loss,win
2000-03-31,The Gambia,Mauritania,0.0,0.0,Friendly,Banjul,The Gambia,22266,draw,draw
2000-03-31,Jordan,Kazakhstan,0.0,1.0,AFC Asian Cup qualification,Doha,Qatar,22267,loss,win
2000-03-31,Maldives,IR Iran,0.0,8.0,AFC Asian Cup qualification,Damascus,Syria,22268,loss,win
2000-03-31,Qatar,Palestine,1.0,0.0,AFC Asian Cup qualification,Doha,Qatar,22269,win,loss
2000-03-31,Syria,Bahrain,1.0,0.0,AFC Asian Cup qualification,Damascus,Syria,22270,win,loss
2000-04-01,Aruba,Barbados,1.0,3.0,FIFA World Cup qualification,Oranjestad,Aruba,22271,loss,win
2000-04-01,Haiti,Bahamas,9.0,0.0,FIFA World Cup qualification,Port-au-Prince,Haiti,22272,win,loss
2000-04-01,Zambia,Kenya,1.0,0.0,Friendly,Lusaka,Zambia,22273,win,loss
2000-04-02,Bahrain,Maldives,4.0,1.0,AFC Asian Cup qualification,Damascus,Syria,22274,win,loss
2000-04-02,Cuba,Suriname,1.0,0.0,FIFA World Cup qualification,Havana,Cuba,22275,win,loss
2000-04-02,Guatemala,El Salvador,0.0,1.0,FIFA World Cup qualification,Guatemala,Guatemala,22276,loss,win
2000-04-02,Palestine,Pakistan,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,22277,win,loss
2000-04-02,Panama,Honduras,1.0,0.0,FIFA World Cup qualification,Panama City,Panama,22278,win,loss
2000-04-02,Qatar,Kazakhstan,3.0,1.0,AFC Asian Cup qualification,Doha,Qatar,22279,win,loss
2000-04-02,Syria,IR Iran,0.0,1.0,AFC Asian Cup qualification,Damascus,Syria,22280,loss,win
2000-04-02,Trinidad and Tobago,Dominican Republic,3.0,0.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,22281,win,loss
2000-04-04,Bahrain,IR Iran,1.0,0.0,AFC Asian Cup qualification,Damascus,Syria,22282,win,loss
2000-04-04,Malaysia,Chinese Taipei,2.0,3.0,AFC Asian Cup qualification,Bangkok,Thailand,22283,loss,win
2000-04-04,Palestine,Jordan,1.0,5.0,AFC Asian Cup qualification,Doha,Qatar,22284,loss,win
2000-04-04,Qatar,Pakistan,5.0,0.0,AFC Asian Cup qualification,Doha,Qatar,22285,win,loss
2000-04-04,Syria,Maldives,2.0,1.0,AFC Asian Cup qualification,Damascus,Syria,22286,win,loss
2000-04-04,Thailand,Korea DPR,5.0,3.0,AFC Asian Cup qualification,Bangkok,Thailand,22287,win,loss
2000-04-05,Myanmar,Mongolia,2.0,0.0,AFC Asian Cup qualification,Seoul,Korea Republic,22288,win,loss
2000-04-05,Korea Republic,Laos,9.0,0.0,AFC Asian Cup qualification,Seoul,Korea Republic,22289,win,loss
2000-04-06,Kazakhstan,Palestine,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,22290,win,loss
2000-04-06,Malaysia,Korea DPR,1.0,4.0,AFC Asian Cup qualification,Bangkok,Thailand,22291,loss,win
2000-04-06,Pakistan,Jordan,0.0,5.0,AFC Asian Cup qualification,Doha,Qatar,22292,loss,win
2000-04-06,Thailand,Chinese Taipei,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,22293,win,loss
2000-04-07,Myanmar,Laos,4.0,0.0,AFC Asian Cup qualification,Seoul,Korea Republic,22294,win,loss
2000-04-07,Djibouti,Congo DR,1.0,1.0,FIFA World Cup qualification,Djibouti,Djibouti,22295,draw,draw
2000-04-07,Korea Republic,Mongolia,6.0,0.0,AFC Asian Cup qualification,Seoul,Korea Republic,22296,win,loss
2000-04-07,Mauritania,Tunisia,1.0,2.0,FIFA World Cup qualification,Nouakchott,Mauritania,22297,loss,win
2000-04-08,Central African Republic,Zimbabwe,0.0,1.0,FIFA World Cup qualification,Bangui,Central African Republic,22298,loss,win
2000-04-08,Botswana,Zambia,0.0,1.0,FIFA World Cup qualification,Gaborone,Botswana,22299,loss,win
2000-04-08,Fiji,Papua New Guinea,5.0,0.0,Oceania Nations Cup qualification,Suva,Fiji,22300,win,loss
2000-04-08,Guinea-Bissau,Togo,0.0,0.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,22301,draw,draw
2000-04-08,Madagascar,Gabon,2.0,0.0,FIFA World Cup qualification,Antananarivo,Madagascar,22302,win,loss
2000-04-08,Malawi,Kenya,2.0,0.0,FIFA World Cup qualification,Blantyre,Malawi,22303,win,loss
2000-04-08,New Caledonia,Solomon Islands,4.0,2.0,Oceania Nations Cup qualification,Suva,Fiji,22304,win,loss
2000-04-08,Pakistan,Kazakhstan,0.0,4.0,AFC Asian Cup qualification,Doha,Qatar,22305,loss,win
2000-04-08,Qatar,Jordan,2.0,2.0,AFC Asian Cup qualification,Doha,Qatar,22306,draw,draw
